phase,study,variant,damage_type,damage_level,seed,status,segments,active_segments,total_length,tube_area,junction_area,surface,delivered_traffic,normalized_surface,gate_entropy,load_gini,surface_degradation,traffic_degradation
phase1_pilot,study3,euclidean_length,spatial,0.05,3,complete,256.0,135.0,39.99909264624934,8.36372590962202,2.0077906485679855,10.371516558190004,64.27758850534835,0.16135509744136514,0.5402938742035908,0.636345738126014,0.0012027498621582366,4.036226429580367
phase1_pilot,study3,euclidean_length,spatial,0.1,3,complete,256.0,124.0,37.92319739554638,7.903474522724663,1.9245901131365528,9.828064635861216,59.255416446764336,0.16585934625963272,0.5094531096145836,0.6590092422763536,0.005706998680425818,9.058398488164379
phase1_pilot,study3,euclidean_length,spatial,0.15,3,complete,256.0,129.0,36.01227630329579,7.626560335018617,1.9859479393405968,9.612508274359215,63.04510345866571,0.1524703386225191,0.4925681100805548,0.6682719669194372,-0.0076820089566878025,5.268711476263007
phase1_pilot,study3,euclidean_length,load_targeted,0.05,3,complete,256.0,132.0,40.2316714550896,8.19895605599874,1.7927912568010533,9.991747312799793,46.91391008780204,0.2129804847212664,0.538709802055912,0.548560683499524,0.0528281371420595,21.399904847126678
phase1_pilot,study3,euclidean_length,load_targeted,0.1,3,complete,256.0,119.0,38.18218162019553,7.615654169416489,1.5983457745143221,9.213999943930812,37.13405538480146,0.24812802819324484,0.5055341238726833,0.543862617486293,0.08797568061403793,31.179759550127258
phase1_pilot,study3,euclidean_length,load_targeted,0.15,3,complete,256.0,107.0,36.102107815770864,7.040338703556147,1.4489034827710936,8.48924218632724,30.466176136414703,0.27864482058823337,0.4746798990134695,0.5477718506428781,0.11849247300902646,37.84763879851401
phase1_pilot,study3,tube_only,none,0.0,3,complete,256.0,244.0,97.53092961535654,25.63405269134855,3.8593240096455332,29.493376700994084,210.5076451533822,0.1401059646936018,0.5868118684857571,0.4779310711495881,,
phase1_pilot,study3,tube_only,uniform,0.05,3,complete,256.0,232.0,92.9155258589316,24.453669616239594,3.7667372077099164,28.22040682394951,202.97466114455702,0.13903413688894303,0.5554030342690132,0.5031314505723912,-0.0010718278046587537,7.532984008825196
phase1_pilot,study3,tube_only,uniform,0.1,3,complete,256.0,219.0,87.5051753219818,22.97477656140561,3.631725619205286,26.606502180610896,189.92278011477345,0.14009115790707802,0.5269420994332616,0.5279724436242685,-1.4806786523768878e-05,20.58486503860877
phase1_pilot,study3,tube_only,uniform,0.15,3,complete,256.0,206.0,80.79343136399339,21.292108797459466,3.5085635596260953,24.80067235708556,176.25227201191996,0.14071122075522052,0.5014647743694496,0.5508643102505673,0.0006052560616187364,34.25537314146226
phase1_pilot,study3,tube_only,spatial,0.05,3,complete,256.0,231.0,93.60002087327656,24.587418635652334,3.749202422947513,28.336621058599846,201.6971566684314,0.14049092969504431,0.5554701537625244,0.5042336987101463,0.00038496500144252765,8.81048848495081
phase1_pilot,study3,tube_only,spatial,0.1,3,complete,256.0,220.0,89.6782590945038,23.53087182018831,3.630337052349517,27.161208872537827,191.60338637213908,0.1417574573466398,0.5263272547980069,0.5336771790291059,0.001651492653038017,18.90425878124313
phase1_pilot,study3,tube_only,spatial,0.15,3,complete,256.0,207.0,78.8437448906115,20.615635082312895,3.4625764940041757,24.07821157631707,173.7481467839142,0.1385811130686572,0.5031767300280752,0.5538755316479493,-0.0015248516249445898,36.75949836946802
phase1_pilot,study3,tube_only,load_targeted,0.05,3,complete,256.0,231.0,91.34824363877377,23.225026831328627,3.5108631088459687,26.735889940174594,170.65467866349545,0.15666660971731666,0.5657609591187174,0.4678142961506553,0.016560645023714876,39.85296648988677
phase1_pilot,study3,tube_only,load_targeted,0.1,3,complete,256.0,218.0,85.37532858595338,21.0975630982295,3.226719270372872,24.324282368602372,143.2860781202508,0.16976026342552944,0.5384262760807119,0.4770005383457845,0.029654298731927653,67.22156703313141
phase1_pilot,study3,tube_only,load_targeted,0.15,3,complete,256.0,206.0,80.37474562199881,19.45262326660802,2.9474377084809156,22.400060975088934,123.07477714574807,0.18200366876750232,0.5151521595350462,0.49231646308180044,0.04189770407390053,87.43286800763414
phase1_pilot,study3,full_surface,none,0.0,3,complete,256.0,256.0,85.43262099181985,28.32707943791188,4.695760013578534,33.02283945149041,308.08322073651476,0.10718804929224302,0.6699670009145842,0.3463315893044374,,
phase1_pilot,study3,full_surface,uniform,0.05,3,complete,256.0,243.0,81.1906179211523,26.985206159525404,4.5647874555127075,31.54999361503811,294.6453834125026,0.10707784811886036,0.6353659387328876,0.3826540984851625,-0.00011020117338265967,13.43783732401215
phase1_pilot,study3,full_surface,uniform,0.1,3,complete,256.0,230.0,76.87566826091175,25.56984537401108,4.444339026994478,30.014184401005558,279.45639899366563,0.10740202946868954,0.601278181558128,0.4153714523765242,0.00021398017644652656,28.62682174284913
phase1_pilot,study3,full_surface,uniform,0.15,3,complete,256.0,218.0,71.41355080590733,23.72306523312747,4.278088693461388,28.00115392658886,261.9461374820204,0.10689660933611533,0.5707131535965184,0.44711390778369076,-0.0002914399561276815,46.13708325449437
phase1_pilot,study3,full_surface,spatial,0.05,3,complete,256.0,243.0,82.48750514349462,27.44885384117147,4.60292625758626,32.05178009875773,298.3877628940589,0.10741653674672776,0.6353740777755955,0.37797026510986265,0.00022848745448474095,9.69545784245588
phase1_pilot,study3,full_surface,spatial,0.1,3,complete,256.0,230.0,79.28982348571017,26.439739646221078,4.478179041002759,30.91791868722384,286.7751827367529,0.10781239293822371,0.600657376877292,0.417518959341292,0.0006243436459806989,21.308037999761837
phase1_pilot,study3,full_surface,spatial,0.15,3,complete,256.0,218.0,67.89316001884342,21.93872689583562,4.066735926907649,26.00546282274327,237.0576697644417,0.10970099743023391,0.5753083369317838,0.43500334385086736,0.0025129481379908974,71.02555097207306
phase1_pilot,study3,full_surface,load_targeted,0.05,3,complete,256.0,243.0,78.8107761277493,25.40922683008678,4.335458077633437,29.744684907720217,260.0381688216207,0.11438584205298118,0.6420526770227782,0.3354213831214232,0.007197792760738161,48.04505191489409
phase1_pilot,study3,full_surface,load_targeted,0.1,3,complete,256.0,230.0,71.39182533976881,22.492564583820055,4.042833391549965,26.53539797537002,227.85988845522132,0.11645488880953335,0.6104000097807052,0.34997994700314816,0.009266839517290335,80.22333228129344
phase1_pilot,study3,full_surface,load_targeted,0.15,3,complete,256.0,218.0,66.27931919552655,20.50867467995338,3.8042214419366496,24.31289612189003,201.60464050097215,0.12059690719553066,0.5798388495630471,0.36509673563111544,0.01340885790328765,106.47858023554261
